run_id,lambda,track_file_name,resolved_track_path,status,message,row_count,transition_count,used_count,downhill_count,uphill_count,observed_acceptance,mean_uphill_delta,median_uphill_delta,max_probability_error,probability_valid,initial_params_match,best_cost_error,initial_temp,min_temp,cooling_rate,perturbation,gen_seed
397,25,track_csv/jasminum-remote/results/397.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/397.csv,ok,,2758,2757,100,49,51,1,0.0730248935269,0.0521510967756,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
398,30,track_csv/jasminum-remote/results/398.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/398.csv,ok,,2758,2757,100,58,42,1,0.058096565861,0.0534644701135,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
399,35,track_csv/jasminum-remote/results/399.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/399.csv,ok,,2758,2757,100,46,54,1,0.0568011671667,0.0376486893778,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
400,40,track_csv/jasminum-remote/results/400.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/400.csv,ok,,2758,2757,100,54,46,1,0.101015063366,0.0827051048344,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
401,45,track_csv/jasminum-remote/results/401.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/401.csv,ok,,2758,2757,100,51,49,1,0.0598015920466,0.0480959888124,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
402,50,track_csv/jasminum-remote/results/402.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/402.csv,ok,,2758,2757,100,51,49,1,0.0726605575789,0.0587110903273,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
403,22.5,track_csv/jasminum-remote/results/403.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/403.csv,ok,,2758,2757,100,46,54,1,0.0830392270847,0.0715049652113,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
404,25,track_csv/jasminum-remote/results/404.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/404.csv,ok,,2758,2757,100,49,51,1,0.0611879519893,0.0584060538903,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
405,30,track_csv/jasminum-remote/results/405.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/405.csv,ok,,2758,2757,100,50,50,1,0.0361003435351,0.0242135396832,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
406,35,track_csv/jasminum-remote/results/406.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/406.csv,ok,,2758,2757,100,48,52,1,0.0523815889726,0.0402501305463,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
407,40,track_csv/jasminum-remote/results/407.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/407.csv,ok,,2758,2757,100,56,44,1,0.085419420021,0.0772980525053,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
408,45,track_csv/jasminum-remote/results/408.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/408.csv,ok,,2758,2757,100,50,50,1,0.0847084140155,0.0750913735533,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
409,50,track_csv/jasminum-remote/results/409.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/409.csv,ok,,2758,2757,100,46,54,1,0.117282942674,0.0977710589467,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
410,22.5,track_csv/jasminum-remote/results/410.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/410.csv,ok,,2758,2757,100,58,42,1,0.0801304949275,0.0615929148369,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
411,25,track_csv/jasminum-remote/results/411.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/411.csv,ok,,2758,2757,100,51,49,1,0.0691309565278,0.0472664531211,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
412,30,track_csv/jasminum-remote/results/412.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/412.csv,ok,,2758,2757,100,52,48,1,0.033978528224,0.0248104983049,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
413,35,track_csv/jasminum-remote/results/413.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/413.csv,ok,,2758,2757,100,51,49,1,0.0672371167632,0.0524399025739,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
414,40,track_csv/jasminum-remote/results/414.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/414.csv,ok,,2758,2757,100,47,53,1,0.0787542036442,0.0707435363346,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
415,45,track_csv/jasminum-remote/results/415.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/415.csv,ok,,2758,2757,100,50,50,1,0.059157811197,0.03517340153,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
416,50,track_csv/jasminum-remote/results/416.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/416.csv,ok,,2758,2757,100,47,53,1,0.0441908356627,0.0312508511919,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
417,22.5,track_csv/jasminum-remote/results/417.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/417.csv,ok,,2758,2757,100,51,49,1,0.0452912155752,0.031820144685,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
418,25,track_csv/jasminum-remote/results/418.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/418.csv,ok,,2758,2757,100,48,52,1,0.0366395091606,0.0285858342588,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
419,30,track_csv/jasminum-remote/results/419.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/419.csv,ok,,2758,2757,100,48,52,1,0.0454064306347,0.0341829625477,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
420,35,track_csv/jasminum-remote/results/420.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/420.csv,ok,,2758,2757,100,54,46,1,0.0716611072802,0.0531151323911,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
421,40,track_csv/jasminum-remote/results/421.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/421.csv,ok,,2758,2757,100,44,56,1,0.0781927142816,0.0543895439498,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
422,45,track_csv/jasminum-remote/results/422.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/422.csv,ok,,2758,2757,100,48,52,1,0.0904213166395,0.0724298831022,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
423,50,track_csv/jasminum-remote/results/423.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/423.csv,ok,,2758,2757,100,49,51,1,0.101837990646,0.0862370888951,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
424,22.5,track_csv/jasminum-remote/results/424.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/424.csv,ok,,2758,2757,100,48,52,1,0.0615555395906,0.054479918797,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
425,25,track_csv/jasminum-remote/results/425.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/425.csv,ok,,2758,2757,100,49,51,1,0.0527007864733,0.0454661178554,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
426,30,track_csv/jasminum-remote/results/426.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/426.csv,ok,,2758,2757,100,54,46,1,0.0586153450398,0.0396709405278,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
427,35,track_csv/jasminum-remote/results/427.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/427.csv,ok,,2758,2757,100,47,53,1,0.0523361411356,0.0448159554537,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
428,40,track_csv/jasminum-remote/results/428.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/428.csv,ok,,2758,2757,100,49,51,1,0.0712078038325,0.0632203790238,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
429,45,track_csv/jasminum-remote/results/429.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/429.csv,ok,,2758,2757,100,49,51,1,0.122052274046,0.108585867683,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
430,50,track_csv/jasminum-remote/results/430.csv,/home/samuel/projects/shape_optimizer/track_csv/jasminum-remote/results/430.csv,ok,,2758,2757,100,49,51,1,0.0974777822102,0.0651180012979,1.11022302463e-16,True,True,0,1000,0.001,0.995,"[0.08, 0.08, 4.0, 6.0, 4.0]",0
